T1,T1star,T2,T2star,V,E
403703.22396812093,4834.438835035163,21.973364015603845,37.675499451137135,18944.132416510583,92.56077038157699
429040.40662351437,836.0962771041752,64.4791998212605,29.049631134953906,4752.862232270058,91.58988322879107
456111.4517697269,174.6191987340133,153.77798846941494,16.15101311825242,1043.3402139250077,109.50274364960758
481206.96851188975,520.2850604256108,215.33294638825424,33.24206048495227,2010.7208396774565,132.05092147475278
501766.05949521926,1784.636034286348,123.54231904698801,78.07324549452287,6758.024778821382,140.80957274539088
523946.78670433187,495.6293431386531,113.6891107022567,35.60619830694291,2894.21023524552,150.56650510487773
519293.72433080646,14085.212518726716,7.313629817747157,72.41557027615598,71400.0894031344,142.4597211473185
533483.2002957938,1985.902178227661,44.304205852229515,33.09453617924861,7789.280567180165,125.85388005552655
553744.2177791736,588.645889402455,92.39976069990547,28.133477867046693,3354.911254641302,133.0294137714623
574646.2819047977,207.9576950326595,172.04440905159535,19.36619894178864,1231.9777791194895,158.6720478356122
591587.7366076434,1624.2551314886648,150.75571548130492,68.73336009676555,6052.07287173202,177.54800511124938
584629.9338807355,11220.310012715416,12.93240559593488,68.78041117742522,40521.92979966327,157.7239121565729
589225.0060468223,3724.988143054431,23.396656658198157,41.23210398174118,20471.66348974461,136.2616175821338
395926.8659952871,50000.0,0.8761378598187328,47.90783282562723,250000.0,113.82759458358503
403492.1106884113,4830.31957061124,21.986096527645486,37.667286101918826,18928.36429715959,96.37234010563475
428845.8807685824,834.5759774727026,64.5402769939032,29.030826250533607,4744.48062167607,95.17472832983637
455928.34329586016,174.153285843719,153.91238507671764,16.127605488303676,1040.6774564393081,113.58926864452114
481038.1975335732,518.1482384074255,215.66372806627908,33.15956255356921,2002.705053227852,136.79183162038294
501628.7323274149,1775.5511785738947,124.17694862473274,78.01160148678515,6724.914192880982,145.77958536872248
523826.9839062133,493.0555979270629,114.19448427467005,35.60928563033695,2880.2013170535192,155.8059441377355
519328.38348794135,14009.491909743821,7.363661809726993,72.59038258801513,71018.80969749553,147.3301940093008
533564.4862324933,1975.3087793218929,44.46656480327433,33.057542960316745,7748.231772293622,130.0480600661277
553833.8139918098,585.739910515017,92.70058187525589,28.091567488817205,3338.8381272123975,137.3917301718997
574735.2556076285,207.0543517970669,172.45214311031066,19.33113822093162,1226.8752461634685,163.73371309333763
591684.9611744266,1619.0696393196808,151.2741031449277,68.70507420951405,6033.296710870933,183.1118057741306
584781.6393917683,11197.069219810875,12.96904038085827,68.88159246338044,40438.01637259287,162.55851653107257
589394.3652981169,3719.020607790475,23.43055903609245,41.22802957558666,20438.996452527168,140.31283340623455
396067.18863798724,50000.0,0.8758861270310612,47.90888999548031,250000.0,117.08276360123185
403616.58376318304,4831.451982222566,21.982633979749643,37.66731894892835,18932.672550965235,98.99838045435402
428961.857343509,835.0683064312421,64.5211539557702,29.035303342849115,4747.180278050336,97.62869599033847
456037.94231534656,174.30844179123616,153.868650180929,16.134328856625537,1041.5578361768642,116.3757905121277
481140.3560341391,518.9581363930296,215.54578799425715,33.189472134455954,2005.7325555035634,140.01055982458038
501716.5675605839,1779.1209835098082,123.93229724452299,78.03365242999978,6737.903787768053,149.05497047011227
523906.24510567024,494.00844549761194,114.00120472931114,35.60346312673533,2885.366753030305,159.14886716472984
519344.7016673186,14039.23998025828,7.3440216006877685,72.51839507704906,71168.39041698068,150.3625172208607
533560.9592815742,1979.1984779755128,44.405893905969826,33.068385004310144,7763.306671470243,132.6088226320207
553825.9316459759,586.7509071755163,92.59288548173642,28.103874341965117,3344.4224370385305,139.96005150397843
574726.4637263617,207.3430429193956,172.31208005890377,19.340338343217347,1228.4977947079333,166.68132526993162
591672.6605467485,1620.5969351466927,151.11094657468632,68.7059664017679,6038.80604214303,186.29658942852305
584753.370164069,11202.962844098,12.959481918082764,68.84595259035514,40459.30461464512,165.29587136854929
589361.7509959829,3720.034485083616,23.424320631088918,41.22571468719749,20444.58166624599,142.59484720486387
396057.75455916364,50000.0,0.8760265306648584,47.90693004315055,250000.0,118.91404812870131
403608.83914374775,4830.945173066424,21.98421180651212,37.66569715677668,18930.72524855666,100.47624099734698
428955.07314314914,834.9017493937698,64.52803258211165,29.032798596772476,4746.25799886793,99.01445325737694
456031.67399496475,174.25859062030915,153.88332808592608,16.13152796510882,1041.2711711488084,117.95259131520491
481134.8908982563,518.7565998155079,215.57907623889415,33.1813073860783,2004.973573002238,141.83609775465277
501713.4088254974,1778.299120540259,123.9912214930703,78.027423683181,6734.902485594363,150.94227335942395
523904.20994765346,493.7596112245527,114.04861445060618,35.60247366277455,2884.0065784451685,161.10904196775905
519356.0228056616,14032.388799260581,7.348587362285041,72.53339827328136,71133.83564504006,152.16453443216798
533576.0833231127,1978.1650019237916,44.421504950549554,33.06401147225142,7759.302699871339,134.14710183269554
553841.5107361147,586.4518270834501,92.62311221081289,28.098921605892215,3342.7660740294323,141.53455474382187
574741.6716236498,207.24296548906455,172.3546735207137,19.335894170123513,1227.9302357163524,168.49954149644026
591688.5478138714,1619.985480982871,151.1692831784385,68.70054450735863,6036.586251944964,188.28044588599113
584775.724804267,11199.95192650111,12.964167571343241,68.85631651647027,40448.43661536213,167.01174658525576
589386.4406259898,3719.1224113407916,23.42937698784593,41.22426268451818,20439.59872744577,144.0295820617835
396083.2436726766,50000.0,0.8760157991055271,47.90660428389773,250000.0,120.06625982558988
403631.619867745,4831.033046836803,21.98395086892679,37.66526003584571,18931.05432338306,101.4059009973288
428976.4169201097,834.9546798380602,64.52608928104942,29.03300888694662,4746.545782572496,99.88446334438065
456051.8831116842,174.2759965204521,153.87859498399456,16.132106680693298,1041.3688933379176,118.94136981293842
481153.8311570795,518.8635557920729,215.56458785381878,33.185057632566306,2005.3718418554054,142.97934569788714
501730.11358654406,1778.7888653764433,123.95841663894494,78.03012151525253,6736.681543659944,152.1135185076613
523919.5063950798,493.8822744936566,114.0229457586188,35.60103857298517,2884.668474594835,162.31347543182605
519362.372062923,14036.470336736691,7.34591223325378,72.52311484334294,71154.33002391069,153.26344812413043
533579.5007658377,1978.6609342196045,44.413642002388976,33.06498450194713,7761.225109440615,135.07952541560246
553844.1815699084,586.5723634049835,92.60984200500627,28.100028579791086,3343.4306639966335,142.4782079720638
574744.0595533835,207.27336154145638,172.338311146491,19.336519182518394,1228.0996796054615,169.5855502477039
591690.4203149767,1620.1237346495893,151.15261231979812,68.6992381500915,6037.081107576038,189.45904684938398
584776.174502033,11200.306483475018,12.963538919449856,68.85202702922588,40449.71948558906,168.0276656650596
589386.661699756,3719.0754880673635,23.42951365438797,41.22340300763608,20439.351600337144,144.87767681892066
396088.3369523874,50000.0,0.8760410094529544,47.906123876291886,250000.0,120.74708005110679
403636.3090656763,4830.955956010599,21.984194349533652,37.664816752594525,18930.75577580103,101.95527896440242
428980.9045143054,834.9359278028095,64.52693023060203,29.0325665736292,4746.440493528453,100.39914190774577
456056.1631173678,174.27081200053993,153.8802289113897,16.131706106783877,1041.3384317323157,119.52668621150599
481157.92418160674,518.8526091008544,215.56726599057225,33.18445458491257,2005.3293781997097,143.65658372535626
501734.05506219406,1778.7588882507541,123.96119871991631,78.0296165269313,6736.569497073408,152.8107609594558
523923.2866611017,493.8661882536464,114.02538319436188,35.600448301214534,2884.57818903714,163.03436378808564
519366.3690837442,14036.220125001615,7.346091453391031,72.52329501259109,71153.04305718961,153.92390165421276
533583.4543399481,1978.590415936816,44.41460589102263,33.06437789180589,7760.952184005795,135.64177762014265
553848.0216270237,586.5456649687924,92.61224332962932,28.099342983560994,3343.2819913097,143.05078598295725
574747.7481092643,207.26170762549302,172.3423346238378,19.335803190266102,1228.0327832814328,170.24574911727973
591694.1034230548,1620.0395294945222,151.15969484470116,68.6977978519646,6036.773482536422,190.1776754161302
584780.7593021003,11199.80245801353,12.964302564052693,68.85292216027474,40447.90104594769,168.64828440694103
589391.6501795079,3718.8805577469852,23.430560783676565,41.22287778695412,20438.289163796857,145.39624323714284
396094.8212279257,50000.0,0.8760457778540813,47.90592739152242,250000.0,121.16346064474818
403642.1418534417,4830.952417432934,21.9842088412237,37.66460818480912,18930.73982879314,102.29125117285324
428986.3951486976,834.9413697572254,64.52677215378814,29.032487574800143,4746.469169459606,100.71370682986095
456061.37033682066,174.2728702531393,153.8797305578554,16.131712111510385,1041.34961696416,119.88429593075779
481162.82681580016,518.870978731636,215.56510480311502,33.185038668429065,2005.397314824014,144.07018989430532
501738.46970446524,1778.848518106182,123.95540803418106,78.030016977462,6736.8942249418915,153.2354171420076
523927.37590337126,493.886290540708,114.02092378387853,35.600000234263355,2884.6857092387777,163.47210188034967
519368.7302803173,14036.967041561707,7.345606290119705,72.52129073084423,71156.78513932208,154.32402437258972
533585.2180003927,1978.670194547087,44.41329911601925,33.0644063441864,7761.261551623407,135.9817825485419
553849.6051171765,586.5624398662179,92.61024971348354,28.09937657227671,3343.374079996206,143.39584826589876
574749.2336673859,207.2645916636179,172.34016703522977,19.335732215032,1228.0483323354492,170.64320353417298
591695.4845523165,1620.0441134771104,151.15830226281346,68.69714304142721,6036.788187289201,190.60960030941155
584782.1028863847,11199.735420397357,12.964385866778597,68.85231029301553,40447.65992283878,169.02091409488662
589393.0585209759,3718.8178742583427,23.430874480154774,41.22256245271632,20437.949239143953,145.70744632386268
396097.61198345147,50000.0,0.8760521181867386,47.905777715283804,250000.0,121.41330961029497
403644.6737140154,4830.936055160991,21.984261426822368,37.664462616241714,18930.675849462627,102.4928577578671
428988.79316042125,834.9391136711705,64.52689684738581,29.032377640417458,4746.455987853844,100.90252898485946
456063.64937124634,174.27239793876655,153.87992052769468,16.13163376300636,1041.3465935185675,120.09899839368066
481164.98519724037,518.8738174447716,215.56504845710518,33.185078009249594,2005.4074179935346,144.31856528518756
501740.4643396929,1778.8670488708149,123.95437967119206,78.03002566379934,6736.960674700185,153.4908085869053
523929.24933809956,493.88857689071995,114.0201907496845,35.59975980644722,2884.697090313818,163.73579246265984
519370.17431179184,14037.121387147063,7.345509374446897,72.52077848846449,71157.55174787997,154.5653569513002
533586.4899074113,1978.677935006974,44.413134150451754,33.06429299636941,7761.291674084364,136.1870607343382
553850.8050733331,586.561697003701,92.61018391350767,28.0992488561719,3343.369581182561,143.6045717653042
574750.3765826182,207.2630534286522,172.34037757094126,19.335569828932687,1228.0392273107504,170.88375513810922
591696.5978142574,1620.028552937224,151.1593356506347,68.69667631863516,6036.730781753057,190.87124978834808
584783.3859329523,11199.61643748825,12.96456115490039,68.85232168278941,40447.23085427443,169.24677371186505
589394.4398892256,3718.7618042348467,23.43116939885404,41.222371315643414,20437.644109345423,145.89612543958344
396099.6702329602,50000.0,0.8760548049477876,47.90569753885504,250000.0,121.56480068607655
403646.53104754846,4830.930873020597,21.98427870433392,37.66438114944447,18930.655164919684,102.61509581001887
428990.5455550483,834.93958332831,64.5268993864862,29.03233179496297,4746.458108911916,101.01699515087589
456065.31262469507,174.27267978141055,153.87987296841922,16.131613532056186,1041.348000218883,120.22913948304189
481166.55462321435,518.8782624086732,215.56460145318755,33.18520541219897,2005.4237487234727,144.46909906208305
501741.8915228181,1778.8900173551865,123.95294200665005,78.03010799664362,6737.043701244466,153.6454668649209
523930.5783865682,493.8932168619997,114.0190997335833,35.59960456888792,2884.7216760598008,163.89533190436623
519371.04079719086,14037.31277363884,7.345385984220567,72.52023814235592,71158.5087779883,154.71126853736632
533587.1899794783,1978.6959850356527,44.41282806237802,33.064267680137,7761.361698057702,136.31110500501495
553851.4494853059,586.5648440139167,92.60976777747331,28.099220635461965,3343.386742172048,143.73056760903924
574750.9858365295,207.26320871640098,172.34000226382273,19.33551124474846,1228.0398425313733,171.02891866732648
591697.1781027999,1620.025212836447,151.159340155131,68.69641790715848,6036.71801891689,191.02906750024795
584784.0051567338,11199.570509581114,12.964625731183329,68.85220260307445,40447.0653565518,169.38296164352437
589395.0989347326,3718.7339517316004,23.431312705604594,41.222256066825324,20437.49277632718,146.00987763277874
396100.79048554914,50000.0,0.8760568060278541,47.905645720132526,250000.0,121.65612937897598
403647.54464781156,4830.9261880490085,21.984293931480526,37.66432979784419,18930.636730598693,102.68878960441157
428991.50372463965,834.9392612081132,64.52692498365768,29.032297301811834,4746.456056481898,101.08601026097399
456066.22265410185,174.2726625350877,153.87989790072524,16.131592352150136,1041.3477811167422,120.30761010406601
481167.41489609965,518.880044988185,215.5644679496413,33.185248112308706,2005.430232741492,144.55987167322107
501742.680191582,1778.8999998969896,123.95234344913247,78.03013224645089,6737.079679244036,153.73876836744478
523931.31601137447,493.89494247338746,114.01865496278495,35.59951409829913,2884.7306730379673,163.9916254808876
519371.56615610234,14037.395941942632,7.345332884103505,72.51998806691672,71158.92362383803,154.79936977121065
533587.6354501435,1978.7024675407208,44.4127114043086,33.06423812092416,7761.3868652777355,136.38602530623317
553851.8653642291,586.5655563752821,92.6096408244703,28.099187412423195,3343.3905373113444,143.8067095826587
574751.3807085962,207.2629440045316,172.3399416611886,19.3354627939244,1228.038192536134,171.1166590671196
591697.5591309683,1620.0211919244173,151.15954775307162,68.69625402821113,6036.70306456171,191.12448217126803
