T1,T1star,T2,T2star,V,E
386991.2527407366,871.4924122661458,79.51076238536317,26.441278010313724,4930.118155166735,61.250017520723276
416050.1247603368,189.75977719808003,176.25447915642889,13.964099565333381,1113.7273693231264,74.83701875537832
442824.63120398734,636.4810125284173,243.48865184033144,31.31362688150223,2419.4336845627404,91.37705152022397
463419.0240729548,2554.0325366850852,136.75343676137655,80.0,9541.104788521114,95.37135756752632
486355.5406231297,766.0473549358803,114.61051123784813,37.83832451417364,4374.281884034342,98.22671210281754
459015.7319479139,26926.175106754647,5.098170190898811,69.2187162687976,136048.32633850168,90.32211988592982
467811.3675577657,3768.698664003133,36.45831217947813,34.98662804665819,14681.233204610477,78.52572085650277
489142.75800149405,1088.7229279525448,78.24736336340429,29.989883532548383,6090.159984834646,78.12108760609385
512514.4537940966,370.39396412567896,153.34433741843338,20.780981649907943,2122.3987865848653,90.69513778311477
529630.4311860224,2850.243492046576,123.05048512044996,71.47594895235403,10441.595727651189,97.29705848005976
505646.73053459596,19474.513273733388,9.950296721769533,62.87660812428386,70234.96305636203,85.26290814977665
515256.3917221986,3156.5248797174313,42.40800958430891,33.93582153216727,12276.046746946395,75.24497399617246
357861.5766655428,50000.0,1.4428701527812589,49.98463087468949,250000.0,65.21369874944757
366441.44207581785,5001.477417377671,28.3470084061886,35.797094711501494,19572.26479601261,57.10569629340676
393252.447690296,918.9900155119927,77.56207317586306,26.96081887906402,5191.186509608657,57.94544434823816
421939.6600712702,205.33951599370207,172.23195056608216,14.591371413000957,1201.8256117056774,70.82757814917589
448211.93041157146,723.2528016514884,233.29622233183656,33.93358403591073,2741.049336069851,86.2347562791783
467428.77740319405,3000.9490168707434,115.5971979709269,80.0,11159.790725420358,88.53390757199732
489596.6404807437,901.2332108792654,98.98143859516532,37.34698350498933,5107.342144031747,89.62023670708058
453158.1333736281,31394.08058746631,4.273460838839424,64.62129712691997,158742.30520713222,81.7997423041636
459796.5065644781,4287.987401133277,33.06161145356319,35.693352495783664,16697.576637314585,71.132652215021
481056.4625252337,1190.6068767427566,72.89443271900748,30.5326562000656,6652.863020025976,70.31408343662052
504735.5045861396,388.8089277782693,147.20713507462006,21.00990183902726,2225.222643696732,81.46417300215975
522337.21979141596,2772.8583108577536,121.82983836837748,69.18813288479612,10170.126047284,87.81444653034606
502111.1673194849,17935.069718484036,10.905859671766319,63.23254510900516,64743.009716215,77.61330181753753
513146.5277090278,2885.7307672420234,45.1106517667885,33.28607873584522,11232.620298142096,69.24172135524927
367988.93264866236,50000.0,1.5363556479738765,50.4670912942699,250000.0,60.543251981244715
375234.0159329655,5157.727482296657,27.806796225288544,36.05064910195368,20168.90808737428,53.305365719674064
401335.3383676425,984.2406253998481,75.05315831302673,27.638355695515255,5549.445327980811,54.084696312054035
429535.06449585507,227.35209492189134,166.9718655528742,15.428646005079234,1325.9773927796855,66.08683164899998
455119.26956226246,852.5464071440188,219.61186725689555,37.490383736412504,3218.6219860511537,79.99843407319624
472292.339923997,3687.711743377163,91.0091180780642,80.0,13638.659907817444,80.52608410205147
493335.4381147772,1110.8132911389898,82.50966460836565,36.81194820957808,6244.8685801843185,79.86276545208369
443389.2926806181,37934.5750861389,3.4583948128269504,60.10801209818068,192131.17050142586,72.3480498382757
447228.41405901336,4984.793615897655,29.390684115380818,36.48109584519281,19408.164415531202,63.054711544551225
468572.85802523134,1303.438021753495,67.50319294992462,30.993508160859047,7278.344549034316,62.049411309608814
492795.3051481299,400.78173633036266,141.7143044833334,21.007259627187096,2292.6976455945755,71.95070774922539
511388.5832987806,2555.490041497978,124.99627201667126,65.4891374668814,9396.802799887262,78.43835654447422
497694.1739568993,15317.67437859485,13.090751562953134,64.80355092584628,55376.84924004187,70.28490094999529
510977.3771326328,2445.908817386678,50.4500203763992,32.09704803656643,9536.113229441502,63.770061799071556
385117.96641636634,50000.0,1.7154623155779822,51.47052064535274,250000.0,56.436188740912016
390072.64549690025,5431.573223214513,26.909393597715507,36.47695450375868,21213.741147671128,49.94306354682982
414937.70357253694,1104.413590000021,70.87654125389066,28.77488856424229,6208.09679673934,50.47446417565711
442295.75183026225,269.68929151367024,158.0025599769618,16.899762410514008,1563.8399577774555,61.30238756120657
466603.45440148626,1122.2015794365202,195.46139924128417,43.81533645941073,4209.4785619588,72.98331680917232
479512.80292391987,5185.146329091697,58.00275214752766,80.0,19024.463662708215,71.24251586581222
498250.37077709276,1572.3999452091962,62.17005012723444,36.63129609087749,8755.40168732436,68.51660350085031
421436.72069219995,50000.0,2.5270437882809387,55.04772989681172,250000.0,61.47427081479633
421392.66468644794,6054.3841213344995,25.07344763986455,37.40245835506316,23586.404122928136,53.883903918022334
443469.5941950518,1405.4158921917476,62.342194597685896,31.126556184489406,7852.4586513879885,53.010070646990705
468956.33612068836,385.09992316293386,138.85012027647844,20.21229668066821,2207.593096585406,62.07086415590385
489926.98316305474,1981.706871470942,142.11526172606565,57.37363009049028,7336.672814078812,69.74922322326185
489065.33807650325,10324.003171279286,21.48530614484592,70.83384900925007,37476.41333174612,64.39737210583047
500684.2798847009,3135.415817116253,36.191144294652446,38.65656161686934,17276.310113130385,58.86220982187047
360582.9677847929,50000.0,1.6045908745582127,49.86554969932265,250000.0,52.02760182862192
368801.8241545827,5045.625947560067,28.192081569145685,35.87193387530005,19740.939496533054,46.46515971562305
395421.12694674276,936.9720131619202,76.84979180167134,27.15579515142389,5290.000023091135,47.979076723285026
423977.39455952775,211.3218190085419,170.75282964047946,14.826691744750502,1235.6162183457125,59.47987604132552
450066.5523613299,757.2712116585303,229.51608188715196,34.91059515017951,2866.9145523979696,73.07905280454112
468751.1064769644,3178.7487428829477,108.41217049777215,80.0,11802.471098982496,75.2520575061308
490625.63727682846,955.493830309292,93.99496950239643,37.18693116471067,5401.736990125627,76.35202978519656
450643.48438571935,33124.113701744245,4.022531958362134,63.22888064158015,167555.51287177988,70.0715530978301
456503.9297340484,4480.579915775599,31.959679193010285,35.93279814053796,17446.103572718956,61.472731282235316
477767.35406535165,1224.852451218866,71.21686223031364,30.693592112036605,6842.35421535419,61.17454706763396
501582.48559125286,393.7199282469625,145.38486530114054,21.049456683573375,2252.749238206298,71.37617869555736
519420.6222401099,2725.7585735959806,122.14052078918655,68.25350025934156,10003.298819954982,77.58509116449459
500843.2229599844,17270.349731125327,11.38416681918336,63.5355949527771,62366.83884805926,69.2023645303688
512464.54850298626,2772.8655780792833,46.35880176647021,33.00227281215916,10797.430534073672,62.3797091921924
372263.0097890047,50000.0,1.5781172969572517,50.69789137687178,250000.0,55.059284161867936
378939.12716843205,5225.828923308164,27.577881831978075,36.160563320911265,20428.866202662994,48.87329527395335
404735.3864669928,1013.3544061173391,73.99084546454782,27.927531169734397,5709.15886220659,49.866319619924
432726.9564904855,237.3936458009833,164.71743817800248,15.793980369436765,1382.502146239678,61.182611105547004
458005.75693723426,913.9197779234988,213.64083714704503,39.051203731594384,3444.7195173372384,74.08214993232475
474211.78673972597,4021.141543601003,81.6589243517378,80.0,14839.629086739682,74.20411696617369
494728.0714779246,1213.2644082526813,76.62238186841891,36.669224236147464,6801.534265545856,73.21273725255773
438478.27939255186,40941.669591425765,3.1792004189871617,58.58219720476766,207552.85465692007,66.33416167742391
441173.58181347715,5280.306864361858,28.066591304461138,36.77060181539332,20559.812363110443,58.06534249367364
462625.0370332776,1342.2559962380155,65.70935687839992,31.110199879115353,7494.649969308296,57.26104470120152
487128.15769522527,401.40306970716955,140.1896539039345,20.90552597340905,2296.6549971800673,66.668027606721
506251.66788634803,2430.263033753944,127.89385958141389,63.667078212828976,8949.062680206382,73.2930005943695
495703.79354816524,14075.927215040307,14.486496696435857,65.89412788649683,50928.165089544374,66.24491992144799
501959.8279631148,4317.192898630877,27.858833445782743,40.015271269060726,23717.233819977486,59.30253183677616
326837.7394995337,50000.0,1.366071689024322,48.559103998842545,250000.0,51.94645683254039
339409.12845437473,4555.454980891865,30.01554371878849,35.0354019253593,17867.21597288135,46.503162644377646
368298.677035372,745.3577294641461,85.28154617622646,24.91309970569925,4235.386736689737,49.02025532225645
398438.5598921091,150.34284092107032,187.83634292060287,12.229840680923058,889.8657991375115,61.37345371117187
426577.7395486302,435.4641928816535,271.36764296536666,24.362937640601935,1670.1528540646186,76.47860090559853
450429.110730904,1573.0382431920127,205.95291874351162,73.8137650202334,5961.679845543053,85.55137596375597
475248.07781089825,472.2610415085555,177.25789976542964,38.24865377359083,2777.099667451008,94.58891393810748
468510.5121643882,16716.62150287281,9.525321821804834,80.0,84530.52145022055,90.83303372903904
483024.9619323853,2453.2936446219305,49.49601672157627,32.24125768704534,9582.395455864586,80.8588561533959
505008.558534714,771.1291310819377,100.29356128025252,27.462701586063567,4339.950868892339,84.45824752905231
527967.817003206,288.0578345759945,180.81282968182248,19.087912795921138,1663.5170951689838,100.78810630642606
544996.9724908385,2630.5059322988786,145.39283599436223,75.1434069711813,9639.964766076648,109.6445204864872
518199.66717258934,20763.57133811046,9.367304183908546,65.69863426696836,74711.32743640257,95.61962395409104
525688.7903497056,3485.814198079213,39.72072172913824,34.79521700043194,13538.008199463196,83.44839151553957
342358.4560825635,50000.0,1.2725575295243106,49.438695242397415,250000.0,71.57107087926114
352953.147591249,4771.026244483708,29.184524668377474,35.40963787099463,18691.6278248088,62.29526155873121
380821.3386386871,827.0646612399119,81.44016036332657,25.922988833997202,4685.6244552743165,63.37011191641286
410241.81430567504,175.55687713098686,180.17710690376543,13.36450238742177,1033.230986305295,77.47142969935905
437488.05187840044,561.0130660033731,253.16855587729438,28.86104884826614,2138.8808158406255,94.82108324106616
459288.7133177845,2176.1204324904634,158.9852771512668,80.0,8167.409116314799,100.7561168955056
482907.8588962188,652.6569153733574,132.69284514948328,38.2607865878373,3759.3624548437733,105.74505155910575
463399.2497407832,23052.380987168868,6.143279395231833,74.9319148620942,116444.91541693379,98.15566406500531
474230.2094978515,3290.2488129024186,40.28758331688783,34.223032665752555,12825.683235622342,85.51832454887473
495720.7642005433,982.567760583905,84.54431965829454,29.29924136629548,5504.873545337037,85.91145826437989
518880.0334742474,346.3161031450302,160.97169222229087,20.371973990539086,1988.2268826374293,100.20932652487845
535761.1652739604,2845.3792314947814,127.40250739728693,73.2288331542158,10418.545680116078,107.40891763044536
509457.59160540276,20454.676444715285,9.44200746619369,63.18132073782973,73709.45811240262,93.55475933763893
518003.25046922837,3346.367577876329,40.73941356180107,34.3759693394084,13006.312509627673,81.87662492750208
350474.36971233797,50000.0,1.373330006021177,49.68223667070189,250000.0,70.43239116925486
360019.1799196831,4889.930759543282,28.74612876909072,35.61056538450712,19146.092194861165,61.34324041648096
387338.6086170208,873.8887160473272,79.41111852292839,26.463973839346256,4943.267180199317,62.16372622082714
416377.16932415025,190.54528571871546,176.04732896653138,13.996135868025663,1118.1714659453385,75.85996999512729
443124.9039043178,640.8306491390998,242.9609540286427,31.44972126525354,2435.574795292386,92.52664980349626
463649.03870857216,2576.270995450826,135.58476547614308,80.0,9621.7773263871,96.40737705052685
486545.8723819448,772.7337198035467,113.70657296598888,37.81174770722613,4410.530715164047,99.12458384113444
458745.8949051725,27152.81982627553,5.048493001271772,68.94265445357955,137197.19895394184,91.0438649169064
467426.68176457594,3795.78599467159,36.26354057242779,35.025784443131926,14786.346640358151,79.08993732803899
488751.35784388834,1094.370902477674,77.9343156329983,30.0224338852205,6121.321478820382,78.58841450372627
512136.8285400295,371.5407106173454,152.97542235315376,20.797483248862235,2128.791948729557,91.16034762679085
529272.248205725,2848.152358817333,122.90649299533723,71.36495610331289,10434.413909604478,97.75833717219034
505455.60982060584,19404.974279512062,9.989335776989789,62.8779341478175,69987.41354895923,85.65477925015183
515133.1479441918,3143.8033999138925,42.526326382406594,33.90578642447781,12227.060449935552,75.58552242715031
358339.48097558494,50000.0,1.4471906488379822,50.005190831709285,250000.0,65.49717573346952
366856.85017370025,5008.640374584162,28.321775995188446,35.80864793799917,19599.621512805643,57.332514887809694
393634.81832833256,921.9383555615623,77.44470692692845,26.992278561990567,5207.383122985381,58.13941794653953
422299.21103159233,206.31939471721944,171.98780557721815,14.629721986633053,1207.3593335406888,71.02935081297115
448540.1071576472,728.8572284354682,232.66875042616084,34.09585810864017,2761.7882498416434,86.42865926171586
467667.95844934863,3030.2465188996043,114.3717513592986,80.0,11265.722486143663,88.61932044173169
489786.4439177393,910.1227721869021,98.12035610847964,37.31750163683698,5155.558936025629,89.58912731625779
452758.57860287634,31681.830740919988,4.229572095144352,64.37651632953823,160206.96148817445,81.71487567368642
459264.72415114014,4320.183221894045,32.87189132208979,35.73328952840453,16822.686077844344,71.04086195742433
480523.7859985486,1196.432588736657,72.60443518366104,30.560018347592653,6685.083142204279,70.17990484915654
504224.48764062906,389.6788639094859,146.88965908267727,21.017089489831804,2230.0922410154935,81.28230606060623
521863.72176029417,2765.463881115479,121.8614912946558,69.03311433511688,10143.956937740995,87.63403884309687
501906.33900256664,17826.11477270679,10.981346119420142,63.277039457673126,64353.60594095919,77.48140682375029
513037.9380489825,2867.0641684570746,45.31171259570944,33.239246965159516,11160.653431981927,69.15724976515965
368692.0033177,50000.0,1.5430238017017168,50.503248432140744,250000.0,60.487871002184455
375843.9605558893,5168.682743670226,27.769716793552146,36.068029983459105,20210.726164236108,53.25838530248163
401895.4910131578,988.9097800151089,74.88063994318041,27.68503727810507,5575.062811640774,54.01879615211082
430061.120606492,228.95443491008746,166.60657176427284,15.487469677422721,1335.000654197995,65.98419960336773
455595.9079375926,862.2652191237859,218.64666983901276,37.74252537982776,3254.447928792291,79.81941178345538
472615.3743521222,3740.2587188255834,89.43917859716916,80.0,13828.012641150823,80.22811136825614
493574.5156186451,1126.9207803919053,81.50930357675506,36.78406879361759,6332.360766836459,79.44842322798199
442622.1167015654,38416.55661160566,3.4104311402292993,59.84484181914226,194599.81169693696,71.929760302298
446271.59887948213,5033.154316873676,29.165648495138353,36.52986551039079,19596.53911075773,62.69335336985049
467630.33191602124,1310.1672896307623,67.19169420646863,31.01539013151497,7315.783109013015,61.673052446116294
491896.45607133064,401.0608153639404,141.4346663954739,20.994400182972292,2294.3265313888287,71.518793373984
510572.13421419205,2536.18874076948,125.408998922161,65.20190252442505,9327.867992431871,78.03527898561613
497380.1046411914,15118.564646001181,13.295514129071458,64.963291506116,54663.6524707781,69.99040443895669
510830.9341415417,2412.899294867721,50.90825000068977,31.99921543551061,9408.730019745019,63.57784462277509
386462.8841585118,50000.0,1.7313855009955879,51.56091876278823,250000.0,56.307949873169825
391235.9518201271,5453.596095958923,26.83979861748236,36.51036504110138,21297.72211717627,49.83578544316274
416001.93498845486,1114.4005191855151,70.55243467681593,28.863505858554618,6262.771857505931,50.33781017316813
443292.90203093196,273.30865914132795,157.29539286617168,17.018010679312713,1584.124712082885,61.08750702035357
467493.5486497989,1146.473805706685,193.5213295949813,44.32295478166035,4298.376880189414,72.60760830676439
480018.1043719291,5323.545766504351,55.88702075486292,80.0,19521.543151691974,70.71418150695106
498549.8592482343,1615.198112237741,60.87331110858905,36.66311672036526,8988.451843822899,67.85794037363038
419452.06883421727,50000.0,2.4717730943796785,54.749033408865394,250000.0,60.84415939842171
419686.3872766604,6018.778335282356,25.17151275406815,37.34961297546982,23450.88162378864,53.38377411812946
441922.09119546576,1387.1707214687422,62.796308261498176,31.000522768331468,7752.973164736414,52.61702382318609
467514.632477627,377.7481779045462,139.89670016374103,20.02560855347876,2166.7492940436878,61.77081029846149
488695.33674768277,1922.009729419634,145.03013777301948,56.668845331142535,7120.591059744608,69.66475053991674
488798.65509548987,9955.601143443073,22.59384653800544,71.70046986864763,36152.56861418107,64.49210207484981
500898.7467081364,3026.232406704184,37.241687809781574,38.522848683135365,16680.68095528538,59.08409377271441
364045.562009774,50000.0,1.6321109974909374,50.03822414148806,250000.0,52.26083675650631
371808.89736691373,5098.576639735483,28.0086989596235,35.9573116010574,19943.128639465027,46.642942077765504
398186.22447650624,959.0743644685015,75.99710731545147,27.385529681745066,5411.356145028938,48.04464398676949
426576.05049128534,218.7667785864176,168.96596664808865,15.110530521243398,1277.610659583557,59.43982509734027
